Label,Title,
0,वायरल तस्वीर दाव फ़र्ज़ है वायरल तस्वीर करीब साल पुर थाईलैंड है ,
0,महाराष्ट्र राज्य सीआईड बात पुष्ट एनसीप क संजय शिंद मामल कभ शामिल नह ,
0,साल पुर वीडिय पाकिस्तान क झांग वीडिय दिख रह शख्स तभ गिरफ़्तार लिय गय थ ,
0,वीडिय लोग पत्थर सड़क रोक रह आदम पुलिस मदद मांग रह ,
0,बिल मिलिंड गेट्स फाउंडेशन क प्रवक् वायरल रह मैसेज ख़ारिज किय ,
0,वायरल वीडिय जनवर 2018 नीतीश कुमार बक्सर जनसभ संबोधित ,
0,वायरल वीडिय दाव फ़र्ज़ वीडिय बिहार नह बल्क मध्यप्रदेश क धार जिल 2018 निकाय चुनाव ,
0,वायरल पोस्ट दाव फ़र्ज़ है शाह इमाम अहमद बुख़ार वायरल दाव बकवास क़रार दिय ,
0,बात नीट टॉपर आकांक्ष सिंह क प विवादित ट्वीट ट्विटर हैंडल फ़र्ज़ बत ,
0,महिल उसक पत दोन हिन्द घट सांप्रदायिक कोण नह ,
0,फ़ोर्ब्स द्वार जार ऐस सूच नह मिल ,
0,पुलिस शूटिंग वीडिय दरअसल झारखण्ड पुलिस 2017 आयोजित मॉक ड्रिल ,
0,फ़ोट 12 दिसंबर 2013 ल गय मेक्सिकन बिल विरोध रह न भ्रष्टाचार क ख़िलाफ़ ,
0,वायरल पोस्ट दाव फ़र्ज़ घट उत्तर प्रदेश नह बल्क कर्नाटक क कोलार जिल है ,
0,तस्वीर दिख रह महिल गोव कांग्रेस सोशल मीडिय प्रभार प्रतिभ बोर ,
0,तस्वीर 2012 भेदभाव विरोध कैंपेन फ़ोटोशॉप सांप्रदायिक फ़र्ज़ सूच फ़ैल क इस्तेमाल किय ,
0,हाथरस पीड़ क भ संपर्क किय बात पुष्ट तस्वीर दिख रह महिल उसक म ,
0,फ़ोट 5 नवंबर 2019 दिल्ल पुलिस क प्रदर्शन जिसम न्याय मांग रह ,
0,न्यूज़ रिपोर्ट्स प जिसम बत गय घट बांग्लादेश राजध ढाक ,
0,वायरल पोस्ट दाव फ़र्ज़ घरेल हिंस मामल केरल नह बल्क बांग्लादेश है ,
0,वायरल तस्वीर सिकंदर खान सत पुलिस मध्य प्रदेश नाबालिग यौन शोषण क आरोप ,
0,वायरल दाव फ़र्ज वीडिय अक्टूबर 2016 बीजेप सुब्रत मिश्र टीएमस कार्यकर् कथित रूप हमल ,
0,अमृतसर ग्रामीण पुलिस वायरल दाव ख़ारिज बत महिल सिपाह मौत सड़क दुर्घट थ ,
0,आर्टिस्ट जन कूर बात बत वायरल तस्वीर उनक हाथरस गैंगरेप सम्बंधित नह ,
0,वायरल तस्वीर अटल टनल नह बल्क कैलिफ़ोर्निय डेविल्स स्लाइड टनल है ,
0,वीडिय दिख रह शख़्स पार्ट क लीडर अजय दत्त जिसक दिल्ल पुलिस धक्क मुक्क ,
0,वीडिय दिख रह महिल मार्केटिंग ई-कॉमर्स कंप सेफ़ शॉप इंडिय क हैदराबाद कार्यालय एसोसिएट है ,
